E T BALANCING INC                                 ,12823 ATHENS WAY                   ,                                   ,                                   ,LOS ANGELES           ,CA,90061,AT4R,WP23,AT4R062M
CORPORATE AVIATION ASSOC INC                      ,1250 AVIATION AVENUE               ,SUITE 125                          ,                                   ,SAN JOSE              ,CA,95110,AU3R,WP15,AU3R384L
PARKER HANNIFIN CORPORATION                       ,1425 WEST  2675 NORTH              ,                                   ,                                   ,OGDEN                 ,UT,84404,AU44,NM07,AU44063M
PARKER HANNIFIN CORPORATION                       ,14300 ALTON PARKWAY                ,                                   ,                                   ,IRVINE                ,CA,92618-1898,AU4R,WP05,AU4R063M
REDDING AIR SERVICE INC                           ,6831 AIRWAY AVE                    ,REDDING MUNICIPAL                  ,                                   ,REDDING               ,CA,96002,AUMR,WP25,AUMR274C
AUSTRIAN AIRLINES                                 ,AUSTRIAN AIRLINES AG               ,VIENNA INTERNATIONAL AIRPORT       ,OFFICE PARK 2 P.O. BOX 100         ,VIENNA                ,  ,A-1300    ,AUXY,FS59,AUXY103F
GIBSON AND SONS INC                               ,1821 W. ELM ST.                    ,                                   ,                                   ,EL RENO               ,OK,73036,AV2R,SW15,AV2R704K
HONEYWELL AEROSPACE                               ,111 SOUTH 34 STREET                ,                                   ,                                   ,PHOENIX               ,AZ,85034,AV4R,WP07,AV4R064M
LIDER TAXI AEREO S/A-AIR BRASIL                   ,RUA HAROLDO PARANHOS 400          ,AEROPORTO DE CONGONHAS             ,                                   ,SAO PAULO             ,  ,04357-060 ,AV52,FS57,AV52741M
LIDER TAXI AEREO S/A-AIR BRASIL                   ,RUA LIDER 300                      ,AEROPORTO DA PAMPULHA              ,                                   ,BELO HORIZONTE        ,  ,31270-480 ,AV5Y,FS57,AV5Y741M
AVIATION SERVICES LTD                             ,421 CHALAN PASAHERU                ,                                   ,                                   ,TIYAN                 ,GU,96913,AVSR,WP35,AVSR040A
ALTAIR AVIONICS CORPORATION                       ,249 VANDERBILT AVE                 ,                                   ,                                   ,NORWOOD               ,MA,2062,AVXR,EA61,AVXR209X
ADVANCED WELDING TECHNOLOGIES LLC                 ,2020 W 2ND ST.                     ,                                   ,                                   ,WICHITA               ,KS,67203,AWBR,CE07,AWBR328X
WOODLAND AVIATION INC                             ,YOLO COUNTY AIRPORT                ,25170 AVIATION AVENUE              ,                                   ,DAVIS                 ,CA,95616,AWKR,WP25,AWKR298C
AIRWAYS AVIATION INC                              ,2002 AIRPORT RD                    ,                                   ,                                   ,GRAND RAPIDS          ,MN,55744,AWOR,GL15,AWOR120N
NAPA JET CENTER INC                               ,2030 AIRPORT RD.                   ,                                   ,                                   ,NAPA                  ,CA,94558,AWQR,WP25,AWQR303C
P J HELICOPTERS INC                               ,903 LANGLEY WAY                    ,                                   ,                                   ,RED BLUFF             ,CA,96080,AWTR,WP25,AWTR306C
AEROSMITH AVIATION INC                            ,321 CORPORATE ROAD                 ,                                   ,                                   ,LONGVIEW              ,TX,75603,AWWR,SW19,AWWR422X
AIR TRACTOR INC                                   ,1524 LELAND SNOW WAY               ,                                   ,                                   ,OLNEY                 ,TX,76374,AXTR,SW13,AXTR327C
SAAB AB-MALMSLATT/ARBOGA                          ,SAAB AB SUPPORT AND SERVICES      ,BUSINESS UNIT MRO NOBYMALMSVAGEN  ,                                   ,LINKOPING             ,  ,SE-581 82 ,AY5Y,FS59,AY5Y744M
ASSOCIATED AIRCRAFT GROUP INC                     ,32 GRIFFITH WAY                    ,DUTCHESS COUNTY AIRPORT            ,                                   ,WAPPINGERS FALLS      ,NY,12590,AYPR,EA25,AYPR340S
AVIATION TECHNOLOGY INC                           ,1141 STANDIFORD AVE                ,                                   ,                                   ,LOUISVILLE            ,KY,40213,AYTR,CE17,AYTR297X
ADVANCE AIR OF WEST PALM BEACH INC                ,6461 GARDEN RD #102                ,                                   ,                                   ,RIVIERA BEACH         ,FL,33404,AYVR,SO19,AYVR607K
PITTSBURGH AIR RADIO                              ,ALLEGHENY COUNTY ARPT              ,                                   ,                                   ,WEST MIFFLIN          ,PA,15122,AZ1R,EA03,AZ1R026K
PROPELLER SERVICE OF CALIFORNIA INC               ,8101 LANKERSHIM BLVD               ,                                   ,                                   ,NORTH HOLLYWOOD       ,CA,91605,AZ4R,WP01,AZ4R068M
MONARCH AIRCRAFT ENGINEERING LTD                  ,LUTON INTERNATIONAL AIRPORT        ,LUTON                              ,                                   ,BEDFORDSHIRE          ,  ,LU2 9LX   ,AZ5Y,FS59,AZ5Y745M
CENTRAL AMERICAN AIRWAYS FLYING SERVICE INC       ,BOWMAN FIELD                       ,2805 TAYLORSVILLE ROAD             ,                                   ,LOUISVILLE            ,KY,40205,AZWR,CE17,AZWR356C
FLIGHT SYSTEMS INTERNATIONAL INC                  ,7245 MEADOWPINE DRIVE              ,                                   ,                                   ,COLORADO SPRINGS      ,CO,80908,B04R,NM03,B04R440Y
BRIDGESTONE AIRCRAFT TIRE (USA) INC.             ,802 S. AYERSVILLE ROAD             ,                                   ,                                   ,MAYODAN               ,NC,27027,B0GR,EA39,B0GR006O
BOEING HIGH DESERT ASSEMBLY INTEGRATION AND TEST C,"1500 EAST AVENUE ""M""               ",SITE 1 BLDG. 145                  ,                                   ,PALMDALE              ,CA,93550,B0NR,WP01,B0NR830N
AERO-BOND CORPORATION                             ,1 ALLEN STREET                     ,BUILDING 201                       ,                                   ,SPRINGFIELD           ,MA,1108,B0YR,EA63,B0YR260Y
ATELIERS BIGATA                                   ,10 RUE JEAN-BAPTISTE PERRIN        ,                                   ,                                   ,EYSINES GIRONDE      ,  ,33320,B1GY,FS59,B1GY360N
BELL HELICOPTER TEXTRON INC                       ,107 LEDA BOULEVARD                 ,                                   ,                                   ,BROUSSARD             ,LA,70518,B1H2,SW03,B1H2300N
BELL HELICOPTER TEXTRON INC                       ,401 Tiltrotor Drive                ,                                   ,                                   ,Amarillo              ,TX,79111,B1H3,SW13,B1H3300N
BELL HELICOPTER TEXTRON INC                       ,3255 BELL HELICOPTER BOULEVARD     ,P. O. BOX 482 FT. WORTH TX 76101 ,                                   ,FORT WORTH            ,TX,76118,B1HR,SW19,B1HR300N
BLACKHURST AVIATION INC                           ,6895 HWY 135N                      ,                                   ,                                   ,EMBARRASS             ,MN,55732,B1JR,GL15,B1JR600N
YOUNG KIM FREDRICK                               ,2243 E ROSEGARDEN LOOP STE B1      ,                                   ,                                   ,PHOENIX               ,AZ,85024,B24R,WP07,B24R025Y
BOSHART ENTERPRISES AND AIRCRAFT SERVICES INC     ,GENESEE COUNTY AIRPORT             ,4701 E. SAILLE DRIVE               ,                                   ,BATAVIA               ,NY,14020,B2ER,EA23,B2ER144J
FOOTHILLS AVIATION INC                            ,2701 E. TUGALO ST.                 ,TOCCOA AIRPORT                     ,                                   ,TOCCOA                ,GA,30577,B2KR,SO11,B2KR333J
DIEHL AEROSPACE GMBH                              ,ALTE NUSSDORFER STRA 21            ,UEBERLINGEN                        ,                                   ,UEBERLINGEN           ,  ,88642,B2WY,FS59,B2WY697J
BERKLEY INTERNATIONAL INC                         ,507 NORTH WOLF ROAD                ,                                   ,                                   ,WHEELING              ,IL,60090,B3YR,GL03,B3YR387N
BENZ COMPANIES LTD                                ,2400 HANDLEY-EDERVILLE RD.         ,                                   ,                                   ,FORT WORTH            ,TX,76118,B3ZR,SW19,B3ZR504N
BARRY CONTROLS AEROSPACE                          ,40 RUE RAYMOND GRIMAUD             ,                                   ,                                   ,BLAGNAC               ,  ,31700,B41Y,FS59,B41Y310Y
BALL AEROSPACE AND TECHNOLOGIES CORPORATION TELECO,9675 WEST 108TH CIRCLE             ,                                   ,                                   ,WESTMINSTER           ,CO,80021,B4CR,NM03,B4CR228J
GOODRICH LANDING SYSTEM SERVICES                  ,3201 NW 167 STREET                 ,                                   ,                                   ,MIAMI GARDENS         ,FL,33056,B4GR,SO19,B4GR448J
BRADENS BALLOONS ALOFT INC                        ,1540 BOSQUE FARMS BLVD SUITE B    ,                                   ,                                   ,BOSQUE FARMS          ,NM,87068,B4LR,SW01,B4LR629J
BREDINS-THE STUDIO INC                            ,8939 J STREET                      ,                                   ,                                   ,OMAHA                 ,NE,68127,B4NR,CE09,B4NR946J
AMSAFE BRIDPORT LIMITED                           ,THE COURT                          ,WEST STREET                        ,BRIDPORT                           ,DORSET                ,  ,DT6 3QU   ,B4PY,FS59,B4PY038N
CAE OXFORD AVIATION ACADEMY PHOENIX INC           ,5030 E FALCON DRIVE                ,                                   ,                                   ,MESA                  ,AZ,85215,B4VR,WP07,B4VR470K
BALLOONING ADVENTURES OF TEXAS                    ,16022 HIDDEN LAKE LANE             ,                                   ,                                   ,RICHMOND              ,TX,77469,B51R,SW09,B51R640K
